0.129,-1.4342319111277262,4.620366310732864E-05,,
0.158,-1.4613185398203532,7.358690579501558E-05,,
0.187,-1.493349545791626,9.639762230299313E-05,,
0.216,-1.5171589487660726,0.00013861132430148545,,
0.245,-1.5493732996520997,0.00017060093107560325,,
0.274,-1.573813358118693,0.00023182861026139456,,
0.303,-1.609373902572632,0.0002941398315433103,,
0.33199999999999996,-1.6373625465189616,0.0003375965967833818,,
0.361,-1.6678574267934163,0.0003849342048120102,,
0.39,-1.698600097732544,0.0005046976655164795,,
0.41899999999999993,-1.737207422978719,0.0005252459643708628,,
0.44799999999999995,-1.764318997273763,0.0006603608949577318,,
0.477,-1.7977498739929199,0.0007279190215965393,,
0.506,-1.8381562985534667,0.0007375725616599412,,
0.5349999999999999,-1.8729495061899821,0.0011884335808997567,,
0.564,-1.9063488842875163,0.0014373014179913963,,
0.593,-1.954325313135783,0.001285824184201606,,
0.622,-1.9920649473927816,0.0015712511634023325,,
0.6509999999999999,-2.0345914038035073,0.0016544566378210793,,
0.6799999999999999,-2.0757189238789877,0.0019636865561529445,,
0.709,-2.1213388660227457,0.0023437526674195148,,
0.7379999999999999,-2.175124462112427,0.002411738435301883,,
0.7669999999999999,-2.224830043258667,0.0031339230787012663,,
0.7959999999999999,-2.2895424357299805,0.0031203766693218417,,
0.825,-2.345457589248657,0.004517680393080896,,
0.854,-2.4154505640513104,0.0041750299205036345,,
0.8829999999999999,-2.4761561692301433,0.005910738429894024,,
0.9119999999999999,-2.557906251968384,0.007698837754915589,,
0.941,-2.6509692100321454,0.01144418438882981,,
0.9699999999999999,-2.76479511865743,0.008694708524619888,,
0.9989999999999999,-2.857710358856201,0.012693832135534027,,
1.028,-2.965543792892456,0.019795951711123288,,
1.057,-3.1082254000752765,0.014575015617228338,,
1.086,-3.2122657132517496,0.013323149854150637,,
1.115,-3.3230130094909667,0.014554099610752751,,
1.1440000000000001,-3.4101724036814374,0.010246446354435229,,
1.173,-3.4805066231129964,0.010796548674059311,,
1.202,-3.541214465011597,0.00905292500831524,,
1.231,-3.592400925455729,0.006769516074921031,,
1.26,-3.6301660097605386,0.006415636129453201,,
1.289,-3.664601600270589,0.006311846659676851,,
1.318,-3.6968210724843344,0.005680524435240698,,
1.347,-3.7217239819895425,0.0041703095474073465,,
1.376,-3.7382051639709473,0.0058660017348905295,,
1.405,-3.764114809580485,0.0048937336398177465,,
1.434,-3.783400464782715,0.0032673475750753067,,
1.463,-3.7954034498697915,0.0060100139024324584,,
1.492,-3.8086032726338703,0.003557143381143177,,
1.521,-3.8193370046895345,0.0031434366111666103,,
1.55,-3.8285074782155353,0.004480543934454534,,
1.579,-3.8408515001475014,0.003415391784179097,,
1.608,-3.850048592376709,0.003417774401330918,,
1.637,-3.858981441986084,0.002498953934438419,,
1.666,-3.866105997797648,0.002498816114726523,,
1.695,-3.8719534621734617,0.0030209540682792826,,
1.724,-3.8784838503824868,0.0024885512901384483,,
1.753,-3.8832305000050864,0.0023269519403282582,,
1.782,-3.8879556042836505,0.002155314594456379,,
1.811,-3.892012654703776,0.0020816624910267928,,
1.8399999999999999,-3.8952525861612957,0.002295842265939456,,
1.869,-3.8980670513916014,0.0030300777427819683,,
1.898,-3.9028976987559,0.0022897144669203466,,
1.927,-3.9047825699615477,0.0019150151977839038,,
1.956,-3.906344860616048,0.0020815424742490173,,
1.9849999999999999,-3.9098908737742106,0.001978853065371667,,
2.014,-3.91204659769694,0.0017828533227151524,,
2.0429999999999997,-3.913521344558716,0.0022860227993290877,,
2.072,-3.916649438451131,0.0015952328818073281,,
2.101,-3.91764484366862,0.0023628991799792822,,
2.13,-3.9209520385386147,0.0017488577480119318,,
2.159,-3.922576898498535,0.0025167738791188367,,
2.188,-3.9248737138977052,0.0022389044666467754,,
2.217,-3.926932810028076,0.001967223356732648,,
2.246,-3.9277977740173338,0.0020998408296682342,,
2.275,-3.9300047453155518,0.0017684161386805623,,
2.304,-3.9308716808268227,0.0021371964821508176,,
2.3329999999999997,-3.9325549539642335,0.0016900222046447762,,
2.362,-3.9345783542633055,0.0014016901866576246,,
2.391,-3.9362925020345054,0.002068079950136675,,
2.42,-3.9378965634206136,0.001596830831412357,,
2.449,-3.938390023203532,0.0014862119506628168,,
2.4779999999999998,-3.939022395863851,0.0014149802971836387,,
2.507,-3.938873849512736,0.0014390839433072958,,
2.536,-3.9404426138305664,0.0019275626348669926,,
2.565,-3.941324923055013,0.0014192706756057123,,
2.594,-3.94196575827535,0.0009565356765121888,,
2.6229999999999998,-3.9426408436838787,0.0015969501679984207,,
2.6519999999999997,-3.943345825129191,0.0016164259986314088,,
2.681,-3.944095186457316,0.0015720981556105388,,
2.71,-3.944682488296509,0.0013628832576604928,,
2.739,-3.9454663415374758,0.0017958083243789723,,
2.768,-3.9461130056203206,0.0018542847769090877,,
2.7969999999999997,-3.9474340576731364,0.0010803313364981264,,
2.826,-3.9480764162546795,0.0017719329066395754,,
2.855,-3.9488285809071857,0.0018021811702602622,,
2.884,-3.950195478515625,0.0017013383322037042,,
2.913,-3.951072866938273,0.0013803571396436387,,
2.9419999999999997,-3.951985765106201,0.0009338502064008089,,
2.971,-3.952384788960775,0.0016782305865820173,,
3,-3.9532853477783205,0.00138248367839073,,
