0.2,-0.422381328125,0.001811082029870949
0.21600000000000003,-0.4620181640625,0.002365843119970355
0.232,-0.5047072265625,0.0030752751100055938
0.248,-0.537110390625,0.0031401043389274017
0.264,-0.5848507421875,0.003918697510055862
0.28,-0.645966953125,0.004451305002135998
0.29600000000000004,-0.6837041796875,0.0047278375739331765
0.312,-0.7525820703125,0.005759889014500915
0.328,-0.7978633203125,0.006244459719366467
0.34400000000000003,-0.842463828125,0.005615113515696099
0.36,-0.937238515625,0.008006722034735273
0.376,-1.0052404296875,0.010711592753106082
0.392,-1.1013931640625,0.009854013147981703
0.40800000000000003,-1.1527921484375,0.013629229552333044
0.42400000000000004,-1.2221994140625,0.013610537841864898
0.44,-1.342146953125,0.011026985845283136
0.456,-1.43523140625,0.014346211363223347
0.47200000000000003,-1.414204140625,0.014143622207832383
0.48800000000000004,-1.528617734375,0.014959823953550073
0.504,-1.62471375,0.024184587227563156
0.52,-1.791976484375,0.013307339123234046
0.536,-1.8237340234375,0.013051142388467767
0.552,-1.8614656640625,0.010016488637730147
0.5680000000000001,-1.872205078125,0.010242801586653718
0.5840000000000001,-1.8999983203125,0.010150996182620272
0.6000000000000001,-1.908762265625,0.008874715425818863
0.6160000000000001,-1.92569390625,0.010299218997597306
0.632,-1.93352328125,0.008124014494057552
0.648,-1.9419194140625,0.008870098987408976
0.664,-1.953530859375,0.008461539951383048
0.6799999999999999,-1.95077234375,0.009358004531307789
0.696,-1.967149296875,0.009121397298115093
0.712,-1.96717625,0.008717631233050749
0.728,-1.972032578125,0.007830930114289007
0.744,-1.9766310546875,0.0077617760486243725
0.76,-1.9795372265625,0.00820297978313569
0.776,-1.9829583984375,0.007001041931029561
0.792,-1.9828672265625,0.008107910651382893
0.808,-1.9840061328125,0.0067580293069890085
0.8240000000000001,-1.988139609375,0.006221988705330329
0.8400000000000001,-1.9872158984375,0.00613001265986449
0.8560000000000001,-1.9920013671875,0.005671646954776855
0.8720000000000001,-1.9920740234375,0.006495084403891301
0.8880000000000001,-1.99104796875,0.006711840663270423
0.9039999999999999,-1.993693046875,0.005562912883798688
0.9199999999999999,-1.9950336328125,0.005288866513556415
0.9359999999999999,-1.9947463671875,0.005874202912480788
0.952,-1.995091953125,0.005217432537722775
0.968,-1.996426796875,0.005165584984196711
0.984,-1.9956399609375,0.0061341295365480095
1,-1.9972936328125,0.005593686027795695
1.016,-1.9954718359375,0.005395295272258176
1.032,-1.99773234375,0.004590565281665322
1.048,-1.9987068359375,0.0033646121110419615
1.064,-1.99861859375,0.0037387917744747985
1.08,-1.99852953125,0.004063043131716106
1.096,-1.999301640625,0.0026774661343181784
1.112,-1.99907734375,0.0033482879274674623
1.1280000000000001,-1.9978334375,0.005189058519026166
1.1440000000000001,-1.999427421875,0.0026646399591799793
1.16,-1.9986396875,0.0041444293641326145
1.176,-1.9991365625,0.0033876253738159157
1.192,-1.999448046875,0.0028443985421245563
1.208,-1.999683359375,0.002248174783751279
1.224,-1.999498203125,0.002869515384139672
1.24,-1.9994484765625,0.003322484885777788
1.256,-1.999313046875,0.003491970812828821
1.272,-1.99994015625,0.0011020747647900102
1.288,-1.999756484375,0.0022522475242412235
1.304,-1.9999684375,0.000842672876765873
1.32,-1.99989625,0.0015582461670842985
1.336,-2,0
1.352,-1.99989390625,0.0016528232165898956
1.3679999999999999,-1.999917734375,0.00149238164110891
1.384,-2,0
1.4,-1.99998578125,0.0006526621076994597
1.416,-1.999844140625,0.0021903538228003807
1.432,-1.99987,0.00204932655689817
1.448,-1.999686875,0.003212999826870711
1.464,-1.999689453125,0.003271410774391583
1.48,-2,0
1.496,-1.9999471875,0.0014327019021447892
1.512,-1.9997815625,0.002944465269353007
1.528,-1.999862421875,0.002399167417856271
1.544,-2,0
1.56,-2,0
1.576,-2,0
1.592,-2,0
1.6079999999999999,-2,0
1.6239999999999999,-2,0
1.64,-2,0
1.656,-2,0
1.672,-2,0
1.688,-1.99997890625,0.0011551326994376375
1.704,-2,0
1.72,-2,0
1.736,-2,0
1.752,-2,0
1.768,-2,0
1.784,-2,0
1.8,-2,0
